% Daily baseline values on the 12 scale
% Created 11-May-2023 12:02:58
%
% The CO2 data here are daily baseline averages.  The file contains all
% valid readings, with missing values denoted by NaN.  The data used to
% calculate the daily averages have been screened to eliminate local
% influences, such as the impacts of downslope vegetation or volcanic
% fumaroles, on the record.
%
% We provide these data primarily for the users interested in subweekly or
% finer-scale variability. For users interested primarily in longer-term
% variability, we recommend using standard weekly or monthly products which
% are more authoritative on these longer time scales.  The standard weekly
% and monthly products are located at:
%
% http://scrippsco2.ucsd.edu/data/atmospheric_co2/
%
% Further details on these this high resolution dataset can be found in the
% technical report:
%
% Walker, S. J., R. F. Keeling and S. C. Piper
% (2016). Reconstruction of the Mauna Loa Carbon Dioxide Record using
% High Frequency APC Data from 1958 through 2004. La Jolla, California,
% Scripps Institution of Oceanography: 1-17.
%
%
% Yr    - Year
% Mn    - Month
% Dy    - Day
% CO2   - CO2 baseline value
% NB    - Number of hourly averages in the baseline
% scale - Calibration scale code
%
% Yr, Mn, Dy,    CO2, NB, scale
1979, 01, 01, 335.26, 22, 12.0
1979, 01, 02, 335.30, 22, 12.0
1979, 01, 03, 335.24, 12, 12.0
1979, 01, 04, 335.27, 15, 12.0
1979, 01, 05, 335.26, 15, 12.0
1979, 01, 06, 335.20, 19, 12.0
1979, 01, 07,    NaN,  0, 12.0
1979, 01, 08, 335.48, 14, 12.0
1979, 01, 09, 335.18, 22, 12.0
1979, 01, 10, 335.34,  9, 12.0
1979, 01, 11, 335.61, 11, 12.0
1979, 01, 12, 336.01, 20, 12.0
1979, 01, 13, 336.24, 19, 12.0
1979, 01, 14, 337.58,  6, 12.0
1979, 01, 15, 336.52, 11, 12.0
1979, 01, 16, 336.44, 17, 12.0
1979, 01, 17, 336.64, 12, 12.0
1979, 01, 18, 336.57, 16, 12.0
1979, 01, 19, 336.28,  7, 12.0
1979, 01, 20, 336.78, 11, 12.0
1979, 01, 21, 337.24, 11, 12.0
1979, 01, 22, 337.08, 19, 12.0
1979, 01, 23, 337.33, 10, 12.0
1979, 01, 24, 336.83, 11, 12.0
1979, 01, 25, 336.39, 12, 12.0
1979, 01, 26, 336.70,  9, 12.0
1979, 01, 27,    NaN,  0, 12.0
1979, 01, 28, 337.15,  7, 12.0
1979, 01, 29,    NaN,  0, 12.0
1979, 01, 30, 337.10, 13, 12.0
1979, 01, 31, 337.08, 16, 12.0
1979, 02, 01, 336.80, 15, 12.0
1979, 02, 02, 336.53,  1, 12.0
1979, 02, 03,    NaN,  0, 12.0
1979, 02, 04, 336.84, 20, 12.0
1979, 02, 05, 336.64,  6, 12.0
1979, 02, 06, 336.47, 14, 12.0
1979, 02, 07,    NaN,  0, 12.0
1979, 02, 08,    NaN,  0, 12.0
1979, 02, 09, 336.13, 18, 12.0
1979, 02, 10, 336.28, 18, 12.0
1979, 02, 11, 336.72, 18, 12.0
1979, 02, 12, 336.40,  8, 12.0
1979, 02, 13, 336.40,  5, 12.0
1979, 02, 14, 336.47, 11, 12.0
1979, 02, 15, 336.17, 19, 12.0
1979, 02, 16, 336.34, 14, 12.0
1979, 02, 17, 336.48, 21, 12.0
1979, 02, 18, 337.19, 15, 12.0
1979, 02, 19, 337.28,  7, 12.0
1979, 02, 20,    NaN,  0, 12.0
1979, 02, 21, 337.07, 11, 12.0
1979, 02, 22, 336.47, 22, 12.0
1979, 02, 23, 335.87,  9, 12.0
1979, 02, 24, 336.88, 13, 12.0
1979, 02, 25, 336.90,  8, 12.0
1979, 02, 26, 337.16,  7, 12.0
1979, 02, 27, 336.84,  6, 12.0
1979, 02, 28, 336.78,  8, 12.0
1979, 03, 01, 336.58, 10, 12.0
1979, 03, 02, 337.11,  7, 12.0
1979, 03, 03, 337.12, 18, 12.0
1979, 03, 04, 337.73,  2, 12.0
1979, 03, 05, 337.60, 11, 12.0
1979, 03, 06, 337.47, 13, 12.0
1979, 03, 07, 337.57,  4, 12.0
1979, 03, 08,    NaN,  0, 12.0
1979, 03, 09,    NaN,  0, 12.0
1979, 03, 10,    NaN,  0, 12.0
1979, 03, 11,    NaN,  0, 12.0
1979, 03, 12, 338.07,  7, 12.0
1979, 03, 13, 337.44,  9, 12.0
1979, 03, 14, 337.74,  1, 12.0
1979, 03, 15,    NaN,  0, 12.0
1979, 03, 16, 338.67,  7, 12.0
1979, 03, 17,    NaN,  0, 12.0
1979, 03, 18, 336.94,  8, 12.0
1979, 03, 19, 337.46,  1, 12.0
1979, 03, 20, 337.29, 11, 12.0
1979, 03, 21,    NaN,  0, 12.0
1979, 03, 22,    NaN,  0, 12.0
1979, 03, 23, 339.75,  5, 12.0
1979, 03, 24, 339.69, 12, 12.0
1979, 03, 25, 340.05,  7, 12.0
1979, 03, 26, 340.00,  2, 12.0
1979, 03, 27, 338.79, 22, 12.0
1979, 03, 28, 338.37, 16, 12.0
1979, 03, 29, 338.55, 18, 12.0
1979, 03, 30, 339.35, 20, 12.0
1979, 03, 31, 339.39, 11, 12.0
1979, 04, 01, 339.09, 11, 12.0
1979, 04, 02, 338.51,  4, 12.0
1979, 04, 03, 338.46,  3, 12.0
1979, 04, 04,    NaN,  0, 12.0
1979, 04, 05,    NaN,  0, 12.0
1979, 04, 06,    NaN,  0, 12.0
1979, 04, 07,    NaN,  0, 12.0
1979, 04, 08, 338.90, 14, 12.0
1979, 04, 09,    NaN,  0, 12.0
1979, 04, 10,    NaN,  0, 12.0
1979, 04, 11, 338.49,  5, 12.0
1979, 04, 12, 338.79, 16, 12.0
1979, 04, 13, 338.52, 18, 12.0
1979, 04, 14, 338.17, 16, 12.0
1979, 04, 15, 339.06,  3, 12.0
1979, 04, 16, 338.83,  7, 12.0
1979, 04, 17, 338.48,  6, 12.0
1979, 04, 18,    NaN,  0, 12.0
1979, 04, 19, 338.41,  7, 12.0
1979, 04, 20, 338.94,  3, 12.0
1979, 04, 21, 339.11, 15, 12.0
1979, 04, 22, 339.16, 13, 12.0
1979, 04, 23, 339.85, 11, 12.0
1979, 04, 24, 339.51,  4, 12.0
1979, 04, 25, 339.20,  5, 12.0
1979, 04, 26,    NaN,  0, 12.0
1979, 04, 27, 339.18,  6, 12.0
1979, 04, 28, 341.02,  7, 12.0
1979, 04, 29,    NaN,  0, 12.0
1979, 04, 30,    NaN,  0, 12.0
1979, 05, 01, 339.96,  5, 12.0
1979, 05, 02, 339.67,  6, 12.0
1979, 05, 03, 339.14,  6, 12.0
1979, 05, 04, 339.12, 14, 12.0
1979, 05, 05, 339.18, 17, 12.0
1979, 05, 06, 339.49,  6, 12.0
1979, 05, 07,    NaN,  0, 12.0
1979, 05, 08,    NaN,  0, 12.0
1979, 05, 09,    NaN,  0, 12.0
1979, 05, 10,    NaN,  0, 12.0
1979, 05, 11,    NaN,  0, 12.0
1979, 05, 12,    NaN,  0, 12.0
1979, 05, 13, 338.57,  4, 12.0
1979, 05, 14, 338.84, 11, 12.0
1979, 05, 15, 339.29,  7, 12.0
1979, 05, 16,    NaN,  0, 12.0
1979, 05, 17, 338.79,  7, 12.0
1979, 05, 18, 339.97,  9, 12.0
1979, 05, 19, 340.04,  6, 12.0
1979, 05, 20, 339.81, 22, 12.0
1979, 05, 21, 339.70,  8, 12.0
1979, 05, 22,    NaN,  0, 12.0
1979, 05, 23, 340.43,  7, 12.0
1979, 05, 24, 339.24,  6, 12.0
1979, 05, 25,    NaN,  0, 12.0
1979, 05, 26, 339.49,  8, 12.0
1979, 05, 27, 339.42, 14, 12.0
1979, 05, 28, 339.52, 15, 12.0
1979, 05, 29, 339.51,  7, 12.0
1979, 05, 30,    NaN,  0, 12.0
1979, 05, 31,    NaN,  0, 12.0
1979, 06, 01,    NaN,  0, 12.0
1979, 06, 02,    NaN,  0, 12.0
1979, 06, 03,    NaN,  0, 12.0
1979, 06, 04,    NaN,  0, 12.0
1979, 06, 05, 339.69, 11, 12.0
1979, 06, 06, 339.52, 16, 12.0
1979, 06, 07, 339.49, 16, 12.0
1979, 06, 08, 339.54,  1, 12.0
1979, 06, 09, 339.35,  6, 12.0
1979, 06, 10, 339.21, 22, 12.0
1979, 06, 11, 339.02, 10, 12.0
1979, 06, 12,    NaN,  0, 12.0
1979, 06, 13,    NaN,  0, 12.0
1979, 06, 14,    NaN,  0, 12.0
1979, 06, 15,    NaN,  0, 12.0
1979, 06, 16, 338.60,  6, 12.0
1979, 06, 17, 338.81,  5, 12.0
1979, 06, 18, 339.24,  9, 12.0
1979, 06, 19, 339.00, 20, 12.0
1979, 06, 20, 339.11, 12, 12.0
1979, 06, 21, 339.12, 17, 12.0
1979, 06, 22,    NaN,  0, 12.0
1979, 06, 23,    NaN,  0, 12.0
1979, 06, 24, 338.86,  4, 12.0
1979, 06, 25, 338.94,  5, 12.0
1979, 06, 26,    NaN,  0, 12.0
1979, 06, 27,    NaN,  0, 12.0
1979, 06, 28,    NaN,  0, 12.0
1979, 06, 29, 337.75,  6, 12.0
1979, 06, 30, 338.96,  7, 12.0
1979, 07, 01,    NaN,  0, 12.0
1979, 07, 02,    NaN,  0, 12.0
1979, 07, 03,    NaN,  0, 12.0
1979, 07, 04,    NaN,  0, 12.0
1979, 07, 05,    NaN,  0, 12.0
1979, 07, 06, 337.86,  6, 12.0
1979, 07, 07,    NaN,  0, 12.0
1979, 07, 08,    NaN,  0, 12.0
1979, 07, 09,    NaN,  0, 12.0
1979, 07, 10,    NaN,  0, 12.0
1979, 07, 11,    NaN,  0, 12.0
1979, 07, 12,    NaN,  0, 12.0
1979, 07, 13, 337.78,  3, 12.0
1979, 07, 14, 337.52, 10, 12.0
1979, 07, 15, 338.03,  3, 12.0
1979, 07, 16, 338.11, 18, 12.0
1979, 07, 17, 337.66, 10, 12.0
1979, 07, 18, 337.94,  5, 12.0
1979, 07, 19, 337.84,  2, 12.0
1979, 07, 20,    NaN,  0, 12.0
1979, 07, 21, 337.42,  9, 12.0
1979, 07, 22, 337.40, 22, 12.0
1979, 07, 23, 336.63,  7, 12.0
1979, 07, 24, 336.39,  6, 12.0
1979, 07, 25, 336.57,  7, 12.0
1979, 07, 26,    NaN,  0, 12.0
1979, 07, 27, 335.67,  6, 12.0
1979, 07, 28, 336.71,  2, 12.0
1979, 07, 29, 336.84,  7, 12.0
1979, 07, 30, 337.11,  4, 12.0
1979, 07, 31, 337.27,  4, 12.0
1979, 08, 01,    NaN,  0, 12.0
1979, 08, 02,    NaN,  0, 12.0
1979, 08, 03, 337.18, 19, 12.0
1979, 08, 04, 337.14,  9, 12.0
1979, 08, 05,    NaN,  0, 12.0
1979, 08, 06, 336.68, 11, 12.0
1979, 08, 07, 336.56, 15, 12.0
1979, 08, 08, 336.49,  9, 12.0
1979, 08, 09, 336.79,  8, 12.0
1979, 08, 10,    NaN,  0, 12.0
1979, 08, 11, 336.76, 12, 12.0
1979, 08, 12, 336.85,  9, 12.0
1979, 08, 13, 336.31,  9, 12.0
1979, 08, 14, 336.40,  6, 12.0
1979, 08, 15, 336.15, 10, 12.0
1979, 08, 16, 336.22,  9, 12.0
1979, 08, 17, 336.40,  7, 12.0
1979, 08, 18, 336.38,  1, 12.0
1979, 08, 19, 336.51,  6, 12.0
1979, 08, 20, 335.40,  3, 12.0
1979, 08, 21, 334.66, 12, 12.0
1979, 08, 22, 334.82,  5, 12.0
1979, 08, 23, 334.38, 11, 12.0
1979, 08, 24, 334.05,  3, 12.0
1979, 08, 25, 333.41, 14, 12.0
1979, 08, 26, 333.51,  8, 12.0
1979, 08, 27,    NaN,  0, 12.0
1979, 08, 28, 335.50,  9, 12.0
1979, 08, 29, 335.79,  1, 12.0
1979, 08, 30, 334.91, 17, 12.0
1979, 08, 31, 334.89, 21, 12.0
1979, 09, 01, 334.92, 22, 12.0
1979, 09, 02, 334.46, 19, 12.0
1979, 09, 03, 333.66,  9, 12.0
1979, 09, 04, 333.72, 16, 12.0
1979, 09, 05, 333.55,  8, 12.0
1979, 09, 06, 333.34, 14, 12.0
1979, 09, 07, 333.63,  2, 12.0
1979, 09, 08,    NaN,  0, 12.0
1979, 09, 09,    NaN,  0, 12.0
1979, 09, 10, 335.18,  4, 12.0
1979, 09, 11, 335.06, 15, 12.0
1979, 09, 12, 335.04,  8, 12.0
1979, 09, 13, 333.79, 14, 12.0
1979, 09, 14, 333.65,  7, 12.0
1979, 09, 15, 333.57, 15, 12.0
1979, 09, 16, 334.03,  3, 12.0
1979, 09, 17, 334.98,  3, 12.0
1979, 09, 18, 334.52,  5, 12.0
1979, 09, 19, 333.85, 11, 12.0
1979, 09, 20, 334.13,  4, 12.0
1979, 09, 21, 332.94, 12, 12.0
1979, 09, 22, 332.99, 17, 12.0
1979, 09, 23, 333.10,  2, 12.0
1979, 09, 24, 333.12,  8, 12.0
1979, 09, 25,    NaN,  0, 12.0
1979, 09, 26,    NaN,  0, 12.0
1979, 09, 27, 334.25,  3, 12.0
1979, 09, 28, 334.21, 17, 12.0
1979, 09, 29, 334.33, 10, 12.0
1979, 09, 30, 334.13,  4, 12.0
1979, 10, 01, 334.19, 17, 12.0
1979, 10, 02, 333.76, 12, 12.0
1979, 10, 03, 334.14,  5, 12.0
1979, 10, 04,    NaN,  0, 12.0
1979, 10, 05, 334.08, 12, 12.0
1979, 10, 06, 334.30,  2, 12.0
1979, 10, 07,    NaN,  0, 12.0
1979, 10, 08, 334.40, 13, 12.0
1979, 10, 09, 334.33,  4, 12.0
1979, 10, 10,    NaN,  0, 12.0
1979, 10, 11, 334.21,  7, 12.0
1979, 10, 12, 334.21, 10, 12.0
1979, 10, 13, 333.88, 18, 12.0
1979, 10, 14, 333.91,  7, 12.0
1979, 10, 15, 333.83, 22, 12.0
1979, 10, 16, 333.88, 22, 12.0
1979, 10, 17, 333.86, 14, 12.0
1979, 10, 18, 333.78, 10, 12.0
1979, 10, 19, 333.76, 15, 12.0
1979, 10, 20, 333.80, 22, 12.0
1979, 10, 21, 333.81,  7, 12.0
1979, 10, 22, 333.33,  3, 12.0
1979, 10, 23, 333.59, 15, 12.0
1979, 10, 24, 333.93, 16, 12.0
1979, 10, 25, 334.17, 22, 12.0
1979, 10, 26, 334.13,  4, 12.0
1979, 10, 27, 334.25,  4, 12.0
1979, 10, 28, 334.11,  8, 12.0
1979, 10, 29, 334.35,  2, 12.0
1979, 10, 30, 334.40, 16, 12.0
1979, 10, 31, 334.55,  6, 12.0
1979, 11, 01,    NaN,  0, 12.0
1979, 11, 02, 334.68, 12, 12.0
1979, 11, 03, 334.93, 14, 12.0
1979, 11, 04, 334.95, 11, 12.0
1979, 11, 05, 334.76, 19, 12.0
1979, 11, 06, 334.68, 18, 12.0
1979, 11, 07, 334.76,  4, 12.0
1979, 11, 08, 334.85, 11, 12.0
1979, 11, 09, 335.07, 15, 12.0
1979, 11, 10, 334.91, 15, 12.0
1979, 11, 11, 334.45, 16, 12.0
1979, 11, 12, 334.69, 10, 12.0
1979, 11, 13, 335.21, 22, 12.0
1979, 11, 14, 335.64,  2, 12.0
1979, 11, 15,    NaN,  0, 12.0
1979, 11, 16, 335.84,  8, 12.0
1979, 11, 17, 335.85, 16, 12.0
1979, 11, 18, 335.64, 20, 12.0
1979, 11, 19, 335.85,  9, 12.0
1979, 11, 20, 335.65, 13, 12.0
1979, 11, 21, 335.59,  6, 12.0
1979, 11, 22, 335.77,  3, 12.0
1979, 11, 23,    NaN,  0, 12.0
1979, 11, 24, 336.16,  4, 12.0
1979, 11, 25, 335.86, 14, 12.0
1979, 11, 26, 335.82, 16, 12.0
1979, 11, 27, 335.54, 18, 12.0
1979, 11, 28, 335.63, 14, 12.0
1979, 11, 29, 335.86,  9, 12.0
1979, 11, 30, 335.74, 14, 12.0
1979, 12, 01, 336.18,  6, 12.0
1979, 12, 02, 336.03, 12, 12.0
1979, 12, 03, 336.10,  4, 12.0
1979, 12, 04, 336.34,  8, 12.0
1979, 12, 05, 336.63, 10, 12.0
1979, 12, 06, 334.60,  6, 12.0
1979, 12, 07, 336.32,  1, 12.0
1979, 12, 08, 336.43, 13, 12.0
1979, 12, 09, 336.38,  1, 12.0
1979, 12, 10, 336.51, 13, 12.0
1979, 12, 11, 336.79, 12, 12.0
1979, 12, 12, 336.84, 13, 12.0
1979, 12, 13, 336.84, 11, 12.0
1979, 12, 14, 336.83, 20, 12.0
1979, 12, 15, 336.92, 22, 12.0
1979, 12, 16, 336.62, 20, 12.0
1979, 12, 17, 336.73,  8, 12.0
1979, 12, 18,    NaN,  0, 12.0
1979, 12, 19,    NaN,  0, 12.0
1979, 12, 20, 336.92, 16, 12.0
1979, 12, 21, 337.03, 21, 12.0
1979, 12, 22, 336.82, 15, 12.0
1979, 12, 23, 336.64,  9, 12.0
1979, 12, 24, 336.81, 19, 12.0
1979, 12, 25, 337.06,  8, 12.0
1979, 12, 26, 337.82, 12, 12.0
1979, 12, 27, 337.28, 14, 12.0
1979, 12, 28, 337.32,  5, 12.0
1979, 12, 29, 337.16, 12, 12.0
1979, 12, 30, 337.27, 21, 12.0
1979, 12, 31, 337.55, 18, 12.0
1980, 01, 01, 337.52,  8, 12.0
1980, 01, 02, 337.70,  8, 12.0
1980, 01, 03, 337.88, 22, 12.0
1980, 01, 04, 337.79, 19, 12.0
1980, 01, 05, 337.60, 15, 12.0
1980, 01, 06, 337.63, 17, 12.0
1980, 01, 07, 337.73, 17, 12.0
1980, 01, 08, 337.50,  9, 12.0
1980, 01, 09, 337.01,  9, 12.0
1980, 01, 10, 337.51, 22, 12.0
1980, 01, 11, 337.57, 22, 12.0
1980, 01, 12, 337.73, 14, 12.0
1980, 01, 13, 337.75, 11, 12.0
1980, 01, 14, 337.50, 13, 12.0
1980, 01, 15,    NaN,  0, 12.0
1980, 01, 16, 337.55,  7, 12.0
1980, 01, 17, 338.22,  4, 12.0
1980, 01, 18, 338.49,  9, 12.0
1980, 01, 19, 338.78, 22, 12.0
1980, 01, 20, 338.00, 19, 12.0
1980, 01, 21, 338.23, 21, 12.0
1980, 01, 22, 339.69, 18, 12.0
1980, 01, 23, 339.01, 14, 12.0
1980, 01, 24, 338.82, 22, 12.0
1980, 01, 25, 338.69, 20, 12.0
1980, 01, 26, 338.34, 21, 12.0
1980, 01, 27, 338.73, 21, 12.0
1980, 01, 28, 338.04, 15, 12.0
1980, 01, 29, 337.70,  7, 12.0
1980, 01, 30, 337.80,  8, 12.0
1980, 01, 31, 337.79,  9, 12.0
1980, 02, 01, 337.87, 22, 12.0
1980, 02, 02, 338.18, 22, 12.0
1980, 02, 03, 338.62, 22, 12.0
1980, 02, 04, 338.44, 11, 12.0
1980, 02, 05, 338.92, 13, 12.0
1980, 02, 06, 338.37, 12, 12.0
1980, 02, 07, 338.96, 12, 12.0
1980, 02, 08,    NaN,  0, 12.0
1980, 02, 09,    NaN,  0, 12.0
1980, 02, 10, 337.15,  7, 12.0
1980, 02, 11,    NaN,  0, 12.0
1980, 02, 12,    NaN,  0, 12.0
1980, 02, 13, 337.97,  6, 12.0
1980, 02, 14, 338.76,  4, 12.0
1980, 02, 15, 339.09, 22, 12.0
1980, 02, 16, 338.91, 14, 12.0
1980, 02, 17, 338.78, 13, 12.0
1980, 02, 18, 338.57, 12, 12.0
1980, 02, 19, 338.69, 19, 12.0
1980, 02, 20, 338.44, 18, 12.0
1980, 02, 21, 338.14, 22, 12.0
1980, 02, 22, 338.05, 22, 12.0
1980, 02, 23, 338.06, 20, 12.0
1980, 02, 24, 338.12, 13, 12.0
1980, 02, 25, 339.55,  2, 12.0
1980, 02, 26, 339.03, 15, 12.0
1980, 02, 27, 338.80, 10, 12.0
1980, 02, 28, 338.03,  4, 12.0
1980, 02, 29, 339.31,  8, 12.0
1980, 03, 01,    NaN,  0, 12.0
1980, 03, 02,    NaN,  0, 12.0
1980, 03, 03, 338.85,  4, 12.0
1980, 03, 04, 339.14,  3, 12.0
1980, 03, 05,    NaN,  0, 12.0
1980, 03, 06, 339.68,  8, 12.0
1980, 03, 07, 339.24,  4, 12.0
1980, 03, 08, 339.08, 15, 12.0
1980, 03, 09, 339.35, 16, 12.0
1980, 03, 10,    NaN,  0, 12.0
1980, 03, 11, 339.77, 11, 12.0
1980, 03, 12,    NaN,  0, 12.0
1980, 03, 13, 340.37,  8, 12.0
1980, 03, 14, 340.38, 14, 12.0
1980, 03, 15, 340.00, 13, 12.0
1980, 03, 16, 339.99, 21, 12.0
1980, 03, 17, 339.66,  8, 12.0
1980, 03, 18, 339.37,  1, 12.0
1980, 03, 19, 339.32,  9, 12.0
1980, 03, 20, 339.92,  8, 12.0
1980, 03, 21, 340.73, 11, 12.0
1980, 03, 22, 340.92,  6, 12.0
1980, 03, 23, 340.78, 22, 12.0
1980, 03, 24, 340.50, 19, 12.0
1980, 03, 25, 340.55, 16, 12.0
1980, 03, 26, 340.61,  4, 12.0
1980, 03, 27, 340.63,  6, 12.0
1980, 03, 28, 341.44,  5, 12.0
1980, 03, 29, 341.31, 13, 12.0
1980, 03, 30, 341.25,  6, 12.0
1980, 03, 31, 340.88,  7, 12.0
1980, 04, 01, 340.75,  6, 12.0
1980, 04, 02, 340.46,  7, 12.0
1980, 04, 03, 340.22, 13, 12.0
1980, 04, 04, 340.34,  9, 12.0
1980, 04, 05, 340.15,  4, 12.0
1980, 04, 06,    NaN,  0, 12.0
1980, 04, 07,    NaN,  0, 12.0
1980, 04, 08, 340.26,  6, 12.0
1980, 04, 09, 340.27,  5, 12.0
1980, 04, 10,    NaN,  0, 12.0
1980, 04, 11,    NaN,  0, 12.0
1980, 04, 12,    NaN,  0, 12.0
1980, 04, 13,    NaN,  0, 12.0
1980, 04, 14,    NaN,  0, 12.0
1980, 04, 15,    NaN,  0, 12.0
1980, 04, 16,    NaN,  0, 12.0
1980, 04, 17, 340.87, 16, 12.0
1980, 04, 18, 340.69,  9, 12.0
1980, 04, 19, 340.60, 22, 12.0
1980, 04, 20, 340.76, 13, 12.0
1980, 04, 21, 340.72, 10, 12.0
1980, 04, 22, 340.66,  7, 12.0
1980, 04, 23,    NaN,  0, 12.0
1980, 04, 24, 340.94,  5, 12.0
1980, 04, 25, 340.78, 20, 12.0
1980, 04, 26, 341.13, 17, 12.0
1980, 04, 27, 341.43, 10, 12.0
1980, 04, 28, 341.22, 11, 12.0
1980, 04, 29,    NaN,  0, 12.0
1980, 04, 30,    NaN,  0, 12.0
1980, 05, 01, 341.26, 17, 12.0
1980, 05, 02, 341.57, 22, 12.0
1980, 05, 03, 341.51, 21, 12.0
1980, 05, 04, 341.74,  4, 12.0
1980, 05, 05,    NaN,  0, 12.0
1980, 05, 06, 341.58, 11, 12.0
1980, 05, 07, 341.91,  9, 12.0
1980, 05, 08, 341.46,  5, 12.0
1980, 05, 09, 340.15,  7, 12.0
1980, 05, 10, 340.84,  5, 12.0
1980, 05, 11, 340.87, 17, 12.0
1980, 05, 12, 342.02,  7, 12.0
1980, 05, 13, 342.31,  6, 12.0
1980, 05, 14, 341.31, 17, 12.0
1980, 05, 15, 341.04,  9, 12.0
1980, 05, 16,    NaN,  0, 12.0
1980, 05, 17, 341.34,  9, 12.0
1980, 05, 18, 341.31, 18, 12.0
1980, 05, 19, 341.58, 17, 12.0
1980, 05, 20, 340.96,  6, 12.0
1980, 05, 21, 341.09,  4, 12.0
1980, 05, 22, 340.92, 15, 12.0
1980, 05, 23, 340.58,  1, 12.0
1980, 05, 24, 340.43, 12, 12.0
1980, 05, 25, 340.63, 10, 12.0
1980, 05, 26, 341.13, 12, 12.0
1980, 05, 27, 341.05,  2, 12.0
1980, 05, 28, 341.60,  4, 12.0
1980, 05, 29, 341.76,  5, 12.0
1980, 05, 30, 341.67,  3, 12.0
1980, 05, 31, 341.53,  8, 12.0
1980, 06, 01,    NaN,  0, 12.0
1980, 06, 02,    NaN,  0, 12.0
1980, 06, 03, 341.56,  6, 12.0
1980, 06, 04,    NaN,  0, 12.0
1980, 06, 05,    NaN,  0, 12.0
1980, 06, 06,    NaN,  0, 12.0
1980, 06, 07,    NaN,  0, 12.0
1980, 06, 08,    NaN,  0, 12.0
1980, 06, 09,    NaN,  0, 12.0
1980, 06, 10,    NaN,  0, 12.0
1980, 06, 11, 341.10,  8, 12.0
1980, 06, 12, 341.16,  8, 12.0
1980, 06, 13, 341.29,  5, 12.0
1980, 06, 14,    NaN,  0, 12.0
1980, 06, 15, 341.77,  6, 12.0
1980, 06, 16, 341.53,  7, 12.0
1980, 06, 17, 341.47, 12, 12.0
1980, 06, 18, 341.56,  9, 12.0
1980, 06, 19, 340.91, 13, 12.0
1980, 06, 20, 340.75, 16, 12.0
1980, 06, 21, 340.54, 19, 12.0
1980, 06, 22, 340.59, 12, 12.0
1980, 06, 23,    NaN,  0, 12.0
1980, 06, 24,    NaN,  0, 12.0
1980, 06, 25,    NaN,  0, 12.0
1980, 06, 26,    NaN,  0, 12.0
1980, 06, 27, 340.54,  7, 12.0
1980, 06, 28,    NaN,  0, 12.0
1980, 06, 29,    NaN,  0, 12.0
1980, 06, 30,    NaN,  0, 12.0
1980, 07, 01, 340.47,  2, 12.0
1980, 07, 02, 340.55,  7, 12.0
1980, 07, 03, 340.37, 10, 12.0
1980, 07, 04,    NaN,  0, 12.0
1980, 07, 05, 340.43,  8, 12.0
1980, 07, 06, 339.62, 15, 12.0
1980, 07, 07,    NaN,  0, 12.0
1980, 07, 08, 340.13,  1, 12.0
1980, 07, 09, 339.94,  7, 12.0
1980, 07, 10, 339.41, 11, 12.0
1980, 07, 11, 338.23, 15, 12.0
1980, 07, 12,    NaN,  0, 12.0
1980, 07, 13, 340.09,  2, 12.0
1980, 07, 14, 339.91, 12, 12.0
1980, 07, 15, 340.06, 20, 12.0
1980, 07, 16, 339.95,  3, 12.0
1980, 07, 17,    NaN,  0, 12.0
1980, 07, 18,    NaN,  0, 12.0
1980, 07, 19,    NaN,  0, 12.0
1980, 07, 20, 336.93,  3, 12.0
1980, 07, 21, 337.86,  9, 12.0
1980, 07, 22,    NaN,  0, 12.0
1980, 07, 23, 339.43,  8, 12.0
1980, 07, 24, 339.25, 20, 12.0
1980, 07, 25, 339.24,  6, 12.0
1980, 07, 26,    NaN,  0, 12.0
1980, 07, 27, 338.96,  2, 12.0
1980, 07, 28, 338.70, 11, 12.0
1980, 07, 29, 338.45, 10, 12.0
1980, 07, 30, 338.28,  7, 12.0
1980, 07, 31, 338.45, 13, 12.0
1980, 08, 01, 338.26, 12, 12.0
1980, 08, 02, 337.84,  7, 12.0
1980, 08, 03, 337.31, 10, 12.0
1980, 08, 04, 336.09,  3, 12.0
1980, 08, 05, 335.92,  5, 12.0
1980, 08, 06,    NaN,  0, 12.0
1980, 08, 07,    NaN,  0, 12.0
1980, 08, 08,    NaN,  0, 12.0
1980, 08, 09, 337.70,  7, 12.0
1980, 08, 10, 338.18, 16, 12.0
1980, 08, 11,    NaN,  0, 12.0
1980, 08, 12,    NaN,  0, 12.0
1980, 08, 13,    NaN,  0, 12.0
1980, 08, 14, 337.40,  3, 12.0
1980, 08, 15, 337.39,  7, 12.0
1980, 08, 16, 338.25, 10, 12.0
1980, 08, 17,    NaN,  0, 12.0
1980, 08, 18,    NaN,  0, 12.0
1980, 08, 19, 338.05,  2, 12.0
1980, 08, 20, 338.16,  4, 12.0
1980, 08, 21,    NaN,  0, 12.0
1980, 08, 22,    NaN,  0, 12.0
1980, 08, 23,    NaN,  0, 12.0
1980, 08, 24,    NaN,  0, 12.0
1980, 08, 25, 337.73,  9, 12.0
1980, 08, 26,    NaN,  0, 12.0
1980, 08, 27,    NaN,  0, 12.0
1980, 08, 28, 337.84,  1, 12.0
1980, 08, 29, 337.95,  7, 12.0
1980, 08, 30,    NaN,  0, 12.0
1980, 08, 31,    NaN,  0, 12.0
1980, 09, 01, 336.62,  3, 12.0
1980, 09, 02, 336.56,  4, 12.0
1980, 09, 03,    NaN,  0, 12.0
1980, 09, 04, 336.15, 11, 12.0
